import_ref;category_code;caseref;country;origin;type_code;alt_ref;responsible;filing_date;filing_num;registration_date;registration_num;publication_date;publication_num;expire_date;notes;parent_ref;import_ref;type_code;value;language;display_order;type_code;value;language;display_order;import_ref;actor_display_name;role;display_order;rate;actor_ref;date;import_ref;actor_display_name;role;display_order;rate;actor_ref;date;import_ref;actor_display_name;role;display_order;rate;actor_ref;date
IMP-425;TM;2025REI02TM ;WO;wo;;;admin;2025-08-25;;;;;;;;;IMP-425;TIT;REIFY;en;1;CL;5, 30;en;1;IMP-425;REIFY;CLI;1;;;;IMP-425;REIFY;OWN;1;;;;IMP-425;MACKEY;CNT;1;;;
IMP-426;TM;2025REI02TM ;UE;wo;;;admin;2025-08-25;;;;;;;;;IMP-426;TIT;REIFY;en;1;CL;5, 30;en;1;IMP-426;REIFY;CLI;1;;;;IMP-426;REIFY;OWN;1;;;;IMP-426;MACKEY;CNT;1;;;
IMP-427;TM;2025REI02TM ;US;wo;;;admin;2025-08-25;;;;;;;;;IMP-427;TIT;REIFY;en;1;CL;5, 30;en;1;IMP-427;REIFY;CLI;1;;;;IMP-427;REIFY;OWN;1;;;;IMP-427;MACKEY;CNT;1;;;
IMP-428;TM;2025REI02TM ;CH;wo;;;admin;2025-08-25;;;;;;;;;IMP-428;TIT;REIFY;en;1;CL;5, 30;en;1;IMP-428;REIFY;CLI;1;;;;IMP-428;REIFY;OWN;1;;;;IMP-428;MACKEY;CNT;1;;;
IMP-429;TM;2025REI02TM ;UK;wo;;;admin;2025-08-25;;;;;;;Octroi;;IMP-429;TIT;REIFY;en;1;CL;5, 30;en;1;IMP-429;REIFY;CLI;1;;;;IMP-429;REIFY;OWN;1;;;;IMP-429;MACKEY;CNT;1;;;
IMP-430;DM;2025CAE02DM;UE;;;;admin;2025-09-02;15115535;2025-09-08;;;;2030-09-02;;;IMP-430;TIT;Climatiseur;en;1;CL;;en;1;IMP-430;CAELI ENERGIE;CLI;1;;;;IMP-430;CAELI ENERGIE;OWN;1;;;;IMP-430;;CNT;1;;;
IMP-431;TM;2025BAL07TM;FR;;;;admin;2025-09-25;5183665;;;;;;;;IMP-431;TIT;LA PART DES BICHES;en;1;CL;30;en;1;IMP-431;BALDES;CLI;1;;;;IMP-431;BALDES;OWN;1;;;;IMP-431;BALDES;CNT;1;;;
IMP-432;TM;2025CUM01TM;FR;;;;admin;2025-06-08;5154329;;;;;2035-06-08;;;IMP-432;TIT;BAINDIVOIRE;en;1;CL;25;en;1;IMP-432;CUMA ARSLAN ;CLI;1;;;;IMP-432;CUMA ARSLAN ;OWN;1;;;;IMP-432;ARSLAN;CNT;1;;;
IMP-433;TM;2025PIR01TM;FR;;;;admin;2025-12-11;5207880;;;;;;;;IMP-433;TIT;PIROGUE;en;1;CL;9, 14, 18, 25;en;1;IMP-433;Astrid LEPOULTIER;CLI;1;;;;IMP-433;Astrid LEPOULTIER;OWN;1;;;;IMP-433;LEPOULTIER;CNT;1;;;
IMP-434;TM;2025DUK01TM;US;;;;admin;2025-12-18;;;;;;;;;IMP-434;TIT;DUKAN;en;1;CL;5, 29, 30;en;1;IMP-434;Pierre DUKAN;CLI;1;;;;IMP-434;Pierre DUKAN;OWN;1;;;;IMP-434;DUKAN;CNT;1;;;
IMP-435;TM;2026FER29TM;WO;wo;;;admin;2026-01-27;;;;;;;;;IMP-435;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-435;FERMENTALG;CLI;1;;;;IMP-435;FERMENTALG;OWN;1;;;;IMP-435;COURTIAU;CNT;1;;;
IMP-436;TM;2026FER29TM;AU;wo;;;admin;2026-01-27;;;;;;;;;IMP-436;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-436;FERMENTALG;CLI;1;;;;IMP-436;FERMENTALG;OWN;1;;;;IMP-436;COURTIAU;CNT;1;;;
IMP-437;TM;2026FER29TM;BR;wo;;;admin;2026-01-27;;;;;;;;;IMP-437;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-437;FERMENTALG;CLI;1;;;;IMP-437;FERMENTALG;OWN;1;;;;IMP-437;COURTIAU;CNT;1;;;
IMP-438;TM;2026FER29TM;CA;wo;;;admin;2026-01-27;;;;;;;;;IMP-438;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-438;FERMENTALG;CLI;1;;;;IMP-438;FERMENTALG;OWN;1;;;;IMP-438;COURTIAU;CNT;1;;;
IMP-439;TM;2026FER29TM;CL;wo;;;admin;2026-01-27;;;;;;;;;IMP-439;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-439;FERMENTALG;CLI;1;;;;IMP-439;FERMENTALG;OWN;1;;;;IMP-439;COURTIAU;CNT;1;;;
IMP-440;TM;2026FER29TM;CO;wo;;;admin;2026-01-27;;;;;;;;;IMP-440;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-440;FERMENTALG;CLI;1;;;;IMP-440;FERMENTALG;OWN;1;;;;IMP-440;COURTIAU;CNT;1;;;
IMP-441;TM;2026FER29TM;VN;wo;;;admin;2026-01-27;;;;;;;;;IMP-441;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-441;FERMENTALG;CLI;1;;;;IMP-441;FERMENTALG;OWN;1;;;;IMP-441;COURTIAU;CNT;1;;;
IMP-442;TM;2026FER29TM;IN;wo;;;admin;2026-01-27;;;;;;;;;IMP-442;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-442;FERMENTALG;CLI;1;;;;IMP-442;FERMENTALG;OWN;1;;;;IMP-442;COURTIAU;CNT;1;;;
IMP-443;TM;2026FER29TM;ID;wo;;;admin;2026-01-27;;;;;;;;;IMP-443;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-443;FERMENTALG;CLI;1;;;;IMP-443;FERMENTALG;OWN;1;;;;IMP-443;COURTIAU;CNT;1;;;
IMP-444;TM;2026FER29TM;JP;wo;;;admin;2026-01-27;;;;;;;;;IMP-444;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-444;FERMENTALG;CLI;1;;;;IMP-444;FERMENTALG;OWN;1;;;;IMP-444;COURTIAU;CNT;1;;;
IMP-445;TM;2026FER29TM;MY;wo;;;admin;2026-01-27;;;;;;;;;IMP-445;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-445;FERMENTALG;CLI;1;;;;IMP-445;FERMENTALG;OWN;1;;;;IMP-445;COURTIAU;CNT;1;;;
IMP-446;TM;2026FER29TM;MX;wo;;;admin;2026-01-27;;;;;;;;;IMP-446;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-446;FERMENTALG;CLI;1;;;;IMP-446;FERMENTALG;OWN;1;;;;IMP-446;COURTIAU;CNT;1;;;
IMP-447;TM;2026FER29TM;NZ;wo;;;admin;2026-01-27;;;;;;;;;IMP-447;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-447;FERMENTALG;CLI;1;;;;IMP-447;FERMENTALG;OWN;1;;;;IMP-447;COURTIAU;CNT;1;;;
IMP-448;TM;2026FER29TM;KR;wo;;;admin;2026-01-27;;;;;;;;;IMP-448;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-448;FERMENTALG;CLI;1;;;;IMP-448;FERMENTALG;OWN;1;;;;IMP-448;COURTIAU;CNT;1;;;
IMP-449;TM;2026FER29TM;SG;wo;;;admin;2026-01-27;;;;;;;;;IMP-449;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-449;FERMENTALG;CLI;1;;;;IMP-449;FERMENTALG;OWN;1;;;;IMP-449;COURTIAU;CNT;1;;;
IMP-450;TM;2026FER29TM;TH;wo;;;admin;2026-01-27;;;;;;;;;IMP-450;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-450;FERMENTALG;CLI;1;;;;IMP-450;FERMENTALG;OWN;1;;;;IMP-450;COURTIAU;CNT;1;;;
IMP-451;TM;2026FER29TM;TR;wo;;;admin;2026-01-27;;;;;;;;;IMP-451;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-451;FERMENTALG;CLI;1;;;;IMP-451;FERMENTALG;OWN;1;;;;IMP-451;COURTIAU;CNT;1;;;
IMP-452;TM;2026FER29TM;UK;wo;;;admin;2026-01-27;;;;;;;;;IMP-452;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-452;FERMENTALG;CLI;1;;;;IMP-452;FERMENTALG;OWN;1;;;;IMP-452;COURTIAU;CNT;1;;;
IMP-453;TM;2026FER29TM;US;wo;;;admin;2026-01-27;;;;;;;;;IMP-453;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-453;FERMENTALG;CLI;1;;;;IMP-453;FERMENTALG;OWN;1;;;;IMP-453;COURTIAU;CNT;1;;;
IMP-454;TM;2026JAL01TM;FR;;;;admin;2026-02-06;5225182;;;;;;;;IMP-454;TIT;PITCHIX;en;1;CL;9, 41, 42;en;1;IMP-454;JALERXPERT;CLI;1;;;;IMP-454;JALERXPERT;OWN;1;;;;IMP-454;JALER;CNT;1;;;
IMP-455;;;;;;;;;;;;;;;;;IMP-455;TIT;;en;1;CL;;en;1;IMP-455;;CLI;1;;;;IMP-455;;OWN;1;;;;IMP-455;;CNT;1;;;
IMP-456;;;;;;;;;;;;;;;;;IMP-456;TIT;;en;1;CL;;en;1;IMP-456;;CLI;1;;;;IMP-456;;OWN;1;;;;IMP-456;;CNT;1;;;
IMP-457;;;;;;;;;;;;;;;;;IMP-457;TIT;;en;1;CL;;en;1;IMP-457;;CLI;1;;;;IMP-457;;OWN;1;;;;IMP-457;;CNT;1;;;
IMP-458;;;;;;;;;;;;;;;;;IMP-458;TIT;;en;1;CL;;en;1;IMP-458;;CLI;1;;;;IMP-458;;OWN;1;;;;IMP-458;;CNT;1;;;
IMP-459;;;;;;;;;;;;;;;;;IMP-459;TIT;;en;1;CL;;en;1;IMP-459;;CLI;1;;;;IMP-459;;OWN;1;;;;IMP-459;;CNT;1;;;
IMP-460;;;;;;;;;;;;;;;;;IMP-460;TIT;;en;1;CL;;en;1;IMP-460;;CLI;1;;;;IMP-460;;OWN;1;;;;IMP-460;;CNT;1;;;
IMP-461;;;;;;;;;;;;;;;;;IMP-461;TIT;;en;1;CL;;en;1;IMP-461;;CLI;1;;;;IMP-461;;OWN;1;;;;IMP-461;;CNT;1;;;
IMP-462;;;;;;;;;;;;;;;;;IMP-462;TIT;;en;1;CL;;en;1;IMP-462;;CLI;1;;;;IMP-462;;OWN;1;;;;IMP-462;;CNT;1;;;
IMP-463;;;;;;;;;;;;;;;;;IMP-463;TIT;;en;1;CL;;en;1;IMP-463;;CLI;1;;;;IMP-463;;OWN;1;;;;IMP-463;;CNT;1;;;
IMP-464;;;;;;;;;;;;;;;;;IMP-464;TIT;;en;1;CL;;en;1;IMP-464;;CLI;1;;;;IMP-464;;OWN;1;;;;IMP-464;;CNT;1;;;
IMP-465;;;;;;;;;;;;;;;;;IMP-465;TIT;;en;1;CL;;en;1;IMP-465;;CLI;1;;;;IMP-465;;OWN;1;;;;IMP-465;;CNT;1;;;
IMP-466;;;;;;;;;;;;;;;;;IMP-466;TIT;;en;1;CL;;en;1;IMP-466;;CLI;1;;;;IMP-466;;OWN;1;;;;IMP-466;;CNT;1;;;
IMP-467;;;;;;;;;;;;;;;;;IMP-467;TIT;;en;1;CL;;en;1;IMP-467;;CLI;1;;;;IMP-467;;OWN;1;;;;IMP-467;;CNT;1;;;
IMP-468;;;;;;;;;;;;;;;;;IMP-468;TIT;;en;1;CL;;en;1;IMP-468;;CLI;1;;;;IMP-468;;OWN;1;;;;IMP-468;;CNT;1;;;
IMP-469;;;;;;;;;;;;;;;;;IMP-469;TIT;;en;1;CL;;en;1;IMP-469;;CLI;1;;;;IMP-469;;OWN;1;;;;IMP-469;;CNT;1;;;
IMP-470;;;;;;;;;;;;;;;;;IMP-470;TIT;;en;1;CL;;en;1;IMP-470;;CLI;1;;;;IMP-470;;OWN;1;;;;IMP-470;;CNT;1;;;
IMP-471;;;;;;;;;;;;;;;;;IMP-471;TIT;;en;1;CL;;en;1;IMP-471;;CLI;1;;;;IMP-471;;OWN;1;;;;IMP-471;;CNT;1;;;
IMP-472;;;;;;;;;;;;;;;;;IMP-472;TIT;;en;1;CL;;en;1;IMP-472;;CLI;1;;;;IMP-472;;OWN;1;;;;IMP-472;;CNT;1;;;
IMP-473;;;;;;;;;;;;;;;;;IMP-473;TIT;;en;1;CL;;en;1;IMP-473;;CLI;1;;;;IMP-473;;OWN;1;;;;IMP-473;;CNT;1;;;
IMP-474;;;;;;;;;;;;;;;;;IMP-474;TIT;;en;1;CL;;en;1;IMP-474;;CLI;1;;;;IMP-474;;OWN;1;;;;IMP-474;;CNT;1;;;
IMP-475;;;;;;;;;;;;;;;;;IMP-475;TIT;;en;1;CL;;en;1;IMP-475;;CLI;1;;;;IMP-475;;OWN;1;;;;IMP-475;;CNT;1;;;
IMP-476;;;;;;;;;;;;;;;;;IMP-476;TIT;;en;1;CL;;en;1;IMP-476;;CLI;1;;;;IMP-476;;OWN;1;;;;IMP-476;;CNT;1;;;
IMP-477;;;;;;;;;;;;;;;;;IMP-477;TIT;;en;1;CL;;en;1;IMP-477;;CLI;1;;;;IMP-477;;OWN;1;;;;IMP-477;;CNT;1;;;
IMP-478;;;;;;;;;;;;;;;;;IMP-478;TIT;;en;1;CL;;en;1;IMP-478;;CLI;1;;;;IMP-478;;OWN;1;;;;IMP-478;;CNT;1;;;
IMP-479;;;;;;;;;;;;;;;;;IMP-479;TIT;;en;1;CL;;en;1;IMP-479;;CLI;1;;;;IMP-479;;OWN;1;;;;IMP-479;;CNT;1;;;
IMP-480;;;;;;;;;;;;;;;;;IMP-480;TIT;;en;1;CL;;en;1;IMP-480;;CLI;1;;;;IMP-480;;OWN;1;;;;IMP-480;;CNT;1;;;
IMP-481;;;;;;;;;;;;;;;;;IMP-481;TIT;;en;1;CL;;en;1;IMP-481;;CLI;1;;;;IMP-481;;OWN;1;;;;IMP-481;;CNT;1;;;
IMP-482;;;;;;;;;;;;;;;;;IMP-482;TIT;;en;1;CL;;en;1;IMP-482;;CLI;1;;;;IMP-482;;OWN;1;;;;IMP-482;;CNT;1;;;
IMP-483;;;;;;;;;;;;;;;;;IMP-483;TIT;;en;1;CL;;en;1;IMP-483;;CLI;1;;;;IMP-483;;OWN;1;;;;IMP-483;;CNT;1;;;
IMP-484;;;;;;;;;;;;;;;;;IMP-484;TIT;;en;1;CL;;en;1;IMP-484;;CLI;1;;;;IMP-484;;OWN;1;;;;IMP-484;;CNT;1;;;
IMP-485;;;;;;;;;;;;;;;;;IMP-485;TIT;;en;1;CL;;en;1;IMP-485;;CLI;1;;;;IMP-485;;OWN;1;;;;IMP-485;;CNT;1;;;
IMP-486;;;;;;;;;;;;;;;;;IMP-486;TIT;;en;1;CL;;en;1;IMP-486;;CLI;1;;;;IMP-486;;OWN;1;;;;IMP-486;;CNT;1;;;
IMP-487;;;;;;;;;;;;;;;;;IMP-487;TIT;;en;1;CL;;en;1;IMP-487;;CLI;1;;;;IMP-487;;OWN;1;;;;IMP-487;;CNT;1;;;
IMP-488;;;;;;;;;;;;;;;;;IMP-488;TIT;;en;1;CL;;en;1;IMP-488;;CLI;1;;;;IMP-488;;OWN;1;;;;IMP-488;;CNT;1;;;
IMP-489;;;;;;;;;;;;;;;;;IMP-489;TIT;;en;1;CL;;en;1;IMP-489;;CLI;1;;;;IMP-489;;OWN;1;;;;IMP-489;;CNT;1;;;
IMP-490;;;;;;;;;;;;;;;;;IMP-490;TIT;;en;1;CL;;en;1;IMP-490;;CLI;1;;;;IMP-490;;OWN;1;;;;IMP-490;;CNT;1;;;
IMP-491;;;;;;;;;;;;;;;;;IMP-491;TIT;;en;1;CL;;en;1;IMP-491;;CLI;1;;;;IMP-491;;OWN;1;;;;IMP-491;;CNT;1;;;
IMP-492;;;;;;;;;;;;;;;;;IMP-492;TIT;;en;1;CL;;en;1;IMP-492;;CLI;1;;;;IMP-492;;OWN;1;;;;IMP-492;;CNT;1;;;
IMP-493;;;;;;;;;;;;;;;;;IMP-493;TIT;;en;1;CL;;en;1;IMP-493;;CLI;1;;;;IMP-493;;OWN;1;;;;IMP-493;;CNT;1;;;
IMP-494;;;;;;;;;;;;;;;;;IMP-494;TIT;;en;1;CL;;en;1;IMP-494;;CLI;1;;;;IMP-494;;OWN;1;;;;IMP-494;;CNT;1;;;
IMP-495;;;;;;;;;;;;;;;;;IMP-495;TIT;;en;1;CL;;en;1;IMP-495;;CLI;1;;;;IMP-495;;OWN;1;;;;IMP-495;;CNT;1;;;
IMP-496;;;;;;;;;;;;;;;;;IMP-496;TIT;;en;1;CL;;en;1;IMP-496;;CLI;1;;;;IMP-496;;OWN;1;;;;IMP-496;;CNT;1;;;
IMP-497;;;;;;;;;;;;;;;;;IMP-497;TIT;;en;1;CL;;en;1;IMP-497;;CLI;1;;;;IMP-497;;OWN;1;;;;IMP-497;;CNT;1;;;
IMP-498;;;;;;;;;;;;;;;;;IMP-498;TIT;;en;1;CL;;en;1;IMP-498;;CLI;1;;;;IMP-498;;OWN;1;;;;IMP-498;;CNT;1;;;
IMP-499;;;;;;;;;;;;;;;;;IMP-499;TIT;;en;1;CL;;en;1;IMP-499;;CLI;1;;;;IMP-499;;OWN;1;;;;IMP-499;;CNT;1;;;
IMP-500;;;;;;;;;;;;;;;;;IMP-500;TIT;;en;1;CL;;en;1;IMP-500;;CLI;1;;;;IMP-500;;OWN;1;;;;IMP-500;;CNT;1;;;
IMP-501;;;;;;;;;;;;;;;;;IMP-501;TIT;;en;1;CL;;en;1;IMP-501;;CLI;1;;;;IMP-501;;OWN;1;;;;IMP-501;;CNT;1;;;
IMP-502;;;;;;;;;;;;;;;;;IMP-502;TIT;;en;1;CL;;en;1;IMP-502;;CLI;1;;;;IMP-502;;OWN;1;;;;IMP-502;;CNT;1;;;
IMP-503;;;;;;;;;;;;;;;;;IMP-503;TIT;;en;1;CL;;en;1;IMP-503;;CLI;1;;;;IMP-503;;OWN;1;;;;IMP-503;;CNT;1;;;
IMP-504;;;;;;;;;;;;;;;;;IMP-504;TIT;;en;1;CL;;en;1;IMP-504;;CLI;1;;;;IMP-504;;OWN;1;;;;IMP-504;;CNT;1;;;
IMP-505;;;;;;;;;;;;;;;;;IMP-505;TIT;;en;1;CL;;en;1;IMP-505;;CLI;1;;;;IMP-505;;OWN;1;;;;IMP-505;;CNT;1;;;
IMP-506;;;;;;;;;;;;;;;;;IMP-506;TIT;;en;1;CL;;en;1;IMP-506;;CLI;1;;;;IMP-506;;OWN;1;;;;IMP-506;;CNT;1;;;
IMP-507;;;;;;;;;;;;;;;;;IMP-507;TIT;;en;1;CL;;en;1;IMP-507;;CLI;1;;;;IMP-507;;OWN;1;;;;IMP-507;;CNT;1;;;
IMP-508;;;;;;;;;;;;;;;;;IMP-508;TIT;;en;1;CL;;en;1;IMP-508;;CLI;1;;;;IMP-508;;OWN;1;;;;IMP-508;;CNT;1;;;
IMP-509;;;;;;;;;;;;;;;;;IMP-509;TIT;;en;1;CL;;en;1;IMP-509;;CLI;1;;;;IMP-509;;OWN;1;;;;IMP-509;;CNT;1;;;
IMP-510;;;;;;;;;;;;;;;;;IMP-510;TIT;;en;1;CL;;en;1;IMP-510;;CLI;1;;;;IMP-510;;OWN;1;;;;IMP-510;;CNT;1;;;
IMP-511;;;;;;;;;;;;;;;;;IMP-511;TIT;;en;1;CL;;en;1;IMP-511;;CLI;1;;;;IMP-511;;OWN;1;;;;IMP-511;;CNT;1;;;
IMP-512;;;;;;;;;;;;;;;;;IMP-512;TIT;;en;1;CL;;en;1;IMP-512;;CLI;1;;;;IMP-512;;OWN;1;;;;IMP-512;;CNT;1;;;
IMP-513;;;;;;;;;;;;;;;;;IMP-513;TIT;;en;1;CL;;en;1;IMP-513;;CLI;1;;;;IMP-513;;OWN;1;;;;IMP-513;;CNT;1;;;
IMP-514;;;;;;;;;;;;;;;;;IMP-514;TIT;;en;1;CL;;en;1;IMP-514;;CLI;1;;;;IMP-514;;OWN;1;;;;IMP-514;;CNT;1;;;
IMP-515;;;;;;;;;;;;;;;;;IMP-515;TIT;;en;1;CL;;en;1;IMP-515;;CLI;1;;;;IMP-515;;OWN;1;;;;IMP-515;;CNT;1;;;
IMP-516;;;;;;;;;;;;;;;;;IMP-516;TIT;;en;1;CL;;en;1;IMP-516;;CLI;1;;;;IMP-516;;OWN;1;;;;IMP-516;;CNT;1;;;
IMP-517;;;;;;;;;;;;;;;;;IMP-517;TIT;;en;1;CL;;en;1;IMP-517;;CLI;1;;;;IMP-517;;OWN;1;;;;IMP-517;;CNT;1;;;
IMP-518;;;;;;;;;;;;;;;;;IMP-518;TIT;;en;1;CL;;en;1;IMP-518;;CLI;1;;;;IMP-518;;OWN;1;;;;IMP-518;;CNT;1;;;
IMP-519;;;;;;;;;;;;;;;;;IMP-519;TIT;;en;1;CL;;en;1;IMP-519;;CLI;1;;;;IMP-519;;OWN;1;;;;IMP-519;;CNT;1;;;
IMP-520;;;;;;;;;;;;;;;;;IMP-520;TIT;;en;1;CL;;en;1;IMP-520;;CLI;1;;;;IMP-520;;OWN;1;;;;IMP-520;;CNT;1;;;
IMP-521;;;;;;;;;;;;;;;;;IMP-521;TIT;;en;1;CL;;en;1;IMP-521;;CLI;1;;;;IMP-521;;OWN;1;;;;IMP-521;;CNT;1;;;
IMP-522;;;;;;;;;;;;;;;;;IMP-522;TIT;;en;1;CL;;en;1;IMP-522;;CLI;1;;;;IMP-522;;OWN;1;;;;IMP-522;;CNT;1;;;
IMP-523;;;;;;;;;;;;;;;;;IMP-523;TIT;;en;1;CL;;en;1;IMP-523;;CLI;1;;;;IMP-523;;OWN;1;;;;IMP-523;;CNT;1;;;
IMP-524;;;;;;;;;;;;;;;;;IMP-524;TIT;;en;1;CL;;en;1;IMP-524;;CLI;1;;;;IMP-524;;OWN;1;;;;IMP-524;;CNT;1;;;
IMP-525;;;;;;;;;;;;;;;;;IMP-525;TIT;;en;1;CL;;en;1;IMP-525;;CLI;1;;;;IMP-525;;OWN;1;;;;IMP-525;;CNT;1;;;
IMP-526;;;;;;;;;;;;;;;;;IMP-526;TIT;;en;1;CL;;en;1;IMP-526;;CLI;1;;;;IMP-526;;OWN;1;;;;IMP-526;;CNT;1;;;
IMP-527;;;;;;;;;;;;;;;;;IMP-527;TIT;;en;1;CL;;en;1;IMP-527;;CLI;1;;;;IMP-527;;OWN;1;;;;IMP-527;;CNT;1;;;
IMP-528;;;;;;;;;;;;;;;;;IMP-528;TIT;;en;1;CL;;en;1;IMP-528;;CLI;1;;;;IMP-528;;OWN;1;;;;IMP-528;;CNT;1;;;
IMP-529;;;;;;;;;;;;;;;;;IMP-529;TIT;;en;1;CL;;en;1;IMP-529;;CLI;1;;;;IMP-529;;OWN;1;;;;IMP-529;;CNT;1;;;
IMP-530;;;;;;;;;;;;;;;;;IMP-530;TIT;;en;1;CL;;en;1;IMP-530;;CLI;1;;;;IMP-530;;OWN;1;;;;IMP-530;;CNT;1;;;
IMP-531;;;;;;;;;;;;;;;;;IMP-531;TIT;;en;1;CL;;en;1;IMP-531;;CLI;1;;;;IMP-531;;OWN;1;;;;IMP-531;;CNT;1;;;
IMP-532;;;;;;;;;;;;;;;;;IMP-532;TIT;;en;1;CL;;en;1;IMP-532;;CLI;1;;;;IMP-532;;OWN;1;;;;IMP-532;;CNT;1;;;
IMP-533;;;;;;;;;;;;;;;;;IMP-533;TIT;;en;1;CL;;en;1;IMP-533;;CLI;1;;;;IMP-533;;OWN;1;;;;IMP-533;;CNT;1;;;
IMP-534;;;;;;;;;;;;;;;;;IMP-534;TIT;;en;1;CL;;en;1;IMP-534;;CLI;1;;;;IMP-534;;OWN;1;;;;IMP-534;;CNT;1;;;
IMP-535;;;;;;;;;;;;;;;;;IMP-535;TIT;;en;1;CL;;en;1;IMP-535;;CLI;1;;;;IMP-535;;OWN;1;;;;IMP-535;;CNT;1;;;
IMP-536;;;;;;;;;;;;;;;;;IMP-536;TIT;;en;1;CL;;en;1;IMP-536;;CLI;1;;;;IMP-536;;OWN;1;;;;IMP-536;;CNT;1;;;
IMP-537;;;;;;;;;;;;;;;;;IMP-537;TIT;;en;1;CL;;en;1;IMP-537;;CLI;1;;;;IMP-537;;OWN;1;;;;IMP-537;;CNT;1;;;
IMP-538;;;;;;;;;;;;;;;;;IMP-538;TIT;;en;1;CL;;en;1;IMP-538;;CLI;1;;;;IMP-538;;OWN;1;;;;IMP-538;;CNT;1;;;
IMP-539;;;;;;;;;;;;;;;;;IMP-539;TIT;;en;1;CL;;en;1;IMP-539;;CLI;1;;;;IMP-539;;OWN;1;;;;IMP-539;;CNT;1;;;
IMP-540;;;;;;;;;;;;;;;;;IMP-540;TIT;;en;1;CL;;en;1;IMP-540;;CLI;1;;;;IMP-540;;OWN;1;;;;IMP-540;;CNT;1;;;
IMP-541;;;;;;;;;;;;;;;;;IMP-541;TIT;;en;1;CL;;en;1;IMP-541;;CLI;1;;;;IMP-541;;OWN;1;;;;IMP-541;;CNT;1;;;
IMP-542;;;;;;;;;;;;;;;;;IMP-542;TIT;;en;1;CL;;en;1;IMP-542;;CLI;1;;;;IMP-542;;OWN;1;;;;IMP-542;;CNT;1;;;
IMP-543;;;;;;;;;;;;;;;;;IMP-543;TIT;;en;1;CL;;en;1;IMP-543;;CLI;1;;;;IMP-543;;OWN;1;;;;IMP-543;;CNT;1;;;
IMP-544;;;;;;;;;;;;;;;;;IMP-544;TIT;;en;1;CL;;en;1;IMP-544;;CLI;1;;;;IMP-544;;OWN;1;;;;IMP-544;;CNT;1;;;
IMP-545;;;;;;;;;;;;;;;;;IMP-545;TIT;;en;1;CL;;en;1;IMP-545;;CLI;1;;;;IMP-545;;OWN;1;;;;IMP-545;;CNT;1;;;
IMP-546;;;;;;;;;;;;;;;;;IMP-546;TIT;;en;1;CL;;en;1;IMP-546;;CLI;1;;;;IMP-546;;OWN;1;;;;IMP-546;;CNT;1;;;
IMP-547;;;;;;;;;;;;;;;;;IMP-547;TIT;;en;1;CL;;en;1;IMP-547;;CLI;1;;;;IMP-547;;OWN;1;;;;IMP-547;;CNT;1;;;
IMP-548;;;;;;;;;;;;;;;;;IMP-548;TIT;;en;1;CL;;en;1;IMP-548;;CLI;1;;;;IMP-548;;OWN;1;;;;IMP-548;;CNT;1;;;
IMP-549;;;;;;;;;;;;;;;;;IMP-549;TIT;;en;1;CL;;en;1;IMP-549;;CLI;1;;;;IMP-549;;OWN;1;;;;IMP-549;;CNT;1;;;
IMP-550;;;;;;;;;;;;;;;;;IMP-550;TIT;;en;1;CL;;en;1;IMP-550;;CLI;1;;;;IMP-550;;OWN;1;;;;IMP-550;;CNT;1;;;
IMP-551;;;;;;;;;;;;;;;;;IMP-551;TIT;;en;1;CL;;en;1;IMP-551;;CLI;1;;;;IMP-551;;OWN;1;;;;IMP-551;;CNT;1;;;
IMP-552;;;;;;;;;;;;;;;;;IMP-552;TIT;;en;1;CL;;en;1;IMP-552;;CLI;1;;;;IMP-552;;OWN;1;;;;IMP-552;;CNT;1;;;
IMP-553;;;;;;;;;;;;;;;;;IMP-553;TIT;;en;1;CL;;en;1;IMP-553;;CLI;1;;;;IMP-553;;OWN;1;;;;IMP-553;;CNT;1;;;
IMP-554;;;;;;;;;;;;;;;;;IMP-554;TIT;;en;1;CL;;en;1;IMP-554;;CLI;1;;;;IMP-554;;OWN;1;;;;IMP-554;;CNT;1;;;
IMP-555;;;;;;;;;;;;;;;;;IMP-555;TIT;;en;1;CL;;en;1;IMP-555;;CLI;1;;;;IMP-555;;OWN;1;;;;IMP-555;;CNT;1;;;
IMP-556;;;;;;;;;;;;;;;;;IMP-556;TIT;;en;1;CL;;en;1;IMP-556;;CLI;1;;;;IMP-556;;OWN;1;;;;IMP-556;;CNT;1;;;
